LOWERBOUND;UPPERBOUND;SITENAME;SITEREF;RFID;ENDPOINTREF;ORDERING;DATEREF;BASENSOR;BAGTM;CH1;CH2;CO;EN;PR;TE;CQ;UV254;TU;UV;VIS;VISC;VISL;UVC;UVL;VISN;PR_MAX;PR_MIN;THP;HP;BP;TBP;V;SEC
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 02:00:00;;;.04;.04;460;;8.1;19.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 02:05:00;;;.04;.04;460;;8.15;19.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 02:10:00;;;.04;.04;460;;8.15;19.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 02:15:00;;;.04;.04;460;;8.15;19.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 02:20:00;;;.04;.04;460;;8.15;19.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 02:25:00;;;.04;.04;460;;8.15;19.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 02:30:00;;;.03;.03;460;;8.15;20.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 02:35:00;;;.03;.03;460;;8.15;20.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 02:40:00;;;.03;.03;460;;8.15;20.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 02:45:00;;;.03;.03;460;;8.15;20.4;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 02:50:00;;;.03;.03;460;;8.15;20.4;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 02:55:00;;;.02;.03;460;;8.2;20.7;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 03:00:00;;;.03;.04;460;;8.15;20.4;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 03:05:00;;;.03;.03;460;;8.15;20.4;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 03:10:00;;;.03;.03;460;;8.15;20.4;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 03:15:00;;;.03;.03;460;;8.2;20.4;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 03:20:00;;;.02;.03;460;;8.2;20.7;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 03:25:00;;;.03;.03;460;;8.2;20.4;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 03:30:00;;;.03;.03;460;;8.2;20.4;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 03:35:00;;;.03;.04;460;;8.2;20.4;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 03:40:00;;;.03;.03;460;;8.2;20.4;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 03:45:00;;;.03;.03;460;;8.2;20.4;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 03:50:00;;;.03;.03;460;;8.2;20.4;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 03:55:00;;;.03;.03;460;;8.2;20.4;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 04:00:00;;;.03;.03;460;;8.25;20.4;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:53;05/21/2021 08:14:53;"Nice";"";"KP33776230443";"3011";"asc";08/01/2020 04:05:00;;;.03;.03;460;;8;20.4;;;;;;;;;;;;;;;;;;
