LOWERBOUND;UPPERBOUND;SITENAME;SITEREF;RFID;ENDPOINTREF;ORDERING;DATEREF;BASENSOR;BAGTM;CH1;CH2;CO;EN;PR;TE;CQ;UV254;TU;UV;VIS;VISC;VISL;UVC;UVL;VISN;PR_MAX;PR_MIN;THP;HP;BP;TBP;V;SEC
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 01:00:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 01:05:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 01:10:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 01:15:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 01:20:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 01:25:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 01:30:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 01:35:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 01:40:00;;;.06;.06;465;;8;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 01:45:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 01:50:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 01:55:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 02:00:00;;;.06;.06;465;;7.95;7.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 02:05:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 02:10:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 02:15:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 02:20:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 02:25:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 02:30:00;;;.06;.06;465;;7.95;7.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 02:35:00;;;.06;.06;465;;7.95;7.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 02:40:00;;;.06;.06;470;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 02:45:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 02:50:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 02:55:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 03:00:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 03:05:00;;;.06;.06;465;;7.95;7.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 03:10:00;;;.06;.06;465;;7.95;7.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 03:15:00;;;.05;.06;465;;7.95;7.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 03:20:00;;;.05;.06;465;;7.95;7.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 03:25:00;;;.05;.06;465;;7.95;7.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 03:30:00;;;.05;.06;465;;7.95;7.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 03:35:00;;;.05;.06;465;;7.95;7.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 03:40:00;;;.05;.06;465;;7.95;7.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 03:45:00;;;.05;.06;465;;7.95;7.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 03:50:00;;;.05;.06;465;;8;7.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 03:55:00;;;.05;.06;465;;8;7.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 04:00:00;;;.05;.06;465;;8;7.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:19:31;06/08/2021 10:19:31;"Nice";"";"KP33776230443";"3011";"asc";01/01/2019 04:05:00;;;.05;.06;465;;8;7.8;;;;;;;;;;;;;;;;;;
