LOWERBOUND;UPPERBOUND;SITENAME;SITEREF;RFID;ENDPOINTREF;ORDERING;DATEREF;BASENSOR;BAGTM;CH1;CH2;CO;EN;PR;TE;CQ;UV254;TU;UV;VIS;VISC;VISL;UVC;UVL;VISN;PR_MAX;PR_MIN;THP;HP;BP;TBP;V;SEC
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 01:00:00;;;.08;.09;495;;7.9;8.7;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 01:05:00;;;.08;.09;495;;7.9;8.7;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 01:10:00;;;.08;.09;495;;7.9;8.7;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 01:15:00;;;.08;.09;495;;7.9;8.7;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 01:20:00;;;.08;.09;495;;7.9;8.7;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 01:25:00;;;.08;.09;495;;7.9;8.7;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 01:30:00;;;.08;.09;495;;7.9;8.7;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 01:35:00;;;.08;.09;495;;7.9;8.7;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 01:40:00;;;.08;.09;495;;7.9;8.7;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 01:45:00;;;.08;.09;495;;7.9;8.7;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 01:50:00;;;.07;.09;495;;7.95;8.7;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 01:55:00;;;.07;.09;495;;7.95;8.7;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 02:00:00;;;.07;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 02:05:00;;;.08;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 02:10:00;;;.08;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 02:15:00;;;.08;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 02:20:00;;;.08;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 02:25:00;;;.08;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 02:30:00;;;.08;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 02:35:00;;;.08;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 02:40:00;;;.08;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 02:45:00;;;.08;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 02:50:00;;;.07;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 02:55:00;;;.08;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 03:00:00;;;.07;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 03:05:00;;;.07;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 03:10:00;;;.07;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 03:15:00;;;.07;.09;495;;8;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 03:20:00;;;.07;.09;495;;8;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 03:25:00;;;.07;.09;495;;8;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 03:30:00;;;.07;.09;495;;8;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 03:35:00;;;.08;.09;495;;8;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 03:40:00;;;.07;.09;495;;8;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 03:45:00;;;.07;.09;495;;8;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 03:50:00;;;.07;.09;495;;8;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 03:55:00;;;.07;.09;495;;8;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 04:00:00;;;.07;.09;495;;8;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 04:05:00;;;.07;.09;495;;8;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 04:10:00;;;.07;.09;495;;8;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 04:15:00;;;.07;.09;495;;8;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 04:20:00;;;.07;.08;495;;8;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 04:25:00;;;.07;.08;495;;8;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 04:30:00;;;.07;.09;495;;8;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 04:35:00;;;.07;.09;495;;8;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 04:40:00;;;.07;.08;495;;8;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 04:45:00;;;.06;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 04:50:00;;;.07;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 04:55:00;;;.06;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 05:00:00;;;.06;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 05:05:00;;;.06;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 05:10:00;;;.07;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 05:15:00;;;.07;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 05:20:00;;;.07;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 05:25:00;;;.07;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 05:30:00;;;.07;.09;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 05:35:00;;;.07;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 05:40:00;;;.07;.09;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 05:45:00;;;.07;.09;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 05:50:00;;;.07;.09;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 05:55:00;;;.07;.09;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 06:00:00;;;.07;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 06:05:00;;;.07;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 06:10:00;;;.07;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 06:15:00;;;.07;.09;495;;8;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 06:20:00;;;.07;.08;495;;8;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 06:25:00;;;.07;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 06:30:00;;;.07;.08;495;;8;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 06:35:00;;;.07;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 06:40:00;;;.07;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 06:45:00;;;.07;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 06:50:00;;;.07;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 06:55:00;;;.07;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 07:00:00;;;.07;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 07:05:00;;;.07;.08;495;;8;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 07:10:00;;;.07;.08;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 07:15:00;;;.07;.08;495;;8;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 07:20:00;;;.07;.08;495;;8;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 07:25:00;;;.07;.08;495;;8;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 07:30:00;;;.07;.08;495;;8;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 07:35:00;;;.07;.08;495;;8;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 07:40:00;;;.07;.09;495;;8;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 07:45:00;;;.08;.09;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 07:50:00;;;.07;.09;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 07:55:00;;;.07;.09;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 08:00:00;;;.08;.09;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 08:05:00;;;.08;.09;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 08:10:00;;;.08;.09;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 08:15:00;;;.08;.09;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 08:20:00;;;.08;.09;495;;7.95;9.3;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 08:25:00;;;.08;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 08:30:00;;;.08;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 08:35:00;;;.08;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 08:40:00;;;.08;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 08:45:00;;;.08;.09;495;;7.95;9;;;;;;;;;;;;;;;;;;
05/01/2021 08:09:09;05/21/2021 08:09:09;"Nice";"";"KP33776230443";"3011";"asc";02/01/2020 08:50:00;;;.08;.1;495;;7.9;9;;;;;;;;;;;;;;;;;;
