LOWERBOUND;UPPERBOUND;SITENAME;SITEREF;RFID;ENDPOINTREF;ORDERING;DATEREF;BASENSOR;BAGTM;CH1;CH2;CO;EN;PR;TE;CQ;UV254;TU;UV;VIS;VISC;VISL;UVC;UVL;VISN;PR_MAX;PR_MIN;THP;HP;BP;TBP;V;SEC
05/19/2021 10:27:07;06/08/2021 10:27:07;"Nice";"";"KP33776230443";"3011";"asc";08/01/2019 02:00:00;;;.03;.02;325;;8.15;19.2;;;;;;;;;;;;;;;;;;
05/19/2021 10:27:07;06/08/2021 10:27:07;"Nice";"";"KP33776230443";"3011";"asc";08/01/2019 02:05:00;;;.03;.02;325;;8.15;19.2;;;;;;;;;;;;;;;;;;
05/19/2021 10:27:07;06/08/2021 10:27:07;"Nice";"";"KP33776230443";"3011";"asc";08/01/2019 02:10:00;;;.03;.02;325;;8.15;19.2;;;;;;;;;;;;;;;;;;
05/19/2021 10:27:07;06/08/2021 10:27:07;"Nice";"";"KP33776230443";"3011";"asc";08/01/2019 02:15:00;;;.03;.02;325;;8.15;19.2;;;;;;;;;;;;;;;;;;
05/19/2021 10:27:07;06/08/2021 10:27:07;"Nice";"";"KP33776230443";"3011";"asc";08/01/2019 02:20:00;;;.03;.02;325;;8.2;19.2;;;;;;;;;;;;;;;;;;
05/19/2021 10:27:07;06/08/2021 10:27:07;"Nice";"";"KP33776230443";"3011";"asc";08/01/2019 02:25:00;;;.03;.02;325;;8.2;18.9;;;;;;;;;;;;;;;;;;
05/19/2021 10:27:07;06/08/2021 10:27:07;"Nice";"";"KP33776230443";"3011";"asc";08/01/2019 02:30:00;;;.03;.02;325;;8.2;19.2;;;;;;;;;;;;;;;;;;
05/19/2021 10:27:07;06/08/2021 10:27:07;"Nice";"";"KP33776230443";"3011";"asc";08/01/2019 02:35:00;;;.03;.02;325;;8.2;19.2;;;;;;;;;;;;;;;;;;
05/19/2021 10:27:07;06/08/2021 10:27:07;"Nice";"";"KP33776230443";"3011";"asc";08/01/2019 02:40:00;;;.03;.02;325;;8.2;19.2;;;;;;;;;;;;;;;;;;
05/19/2021 10:27:07;06/08/2021 10:27:07;"Nice";"";"KP33776230443";"3011";"asc";08/01/2019 02:45:00;;;.03;.02;330;;8.2;19.2;;;;;;;;;;;;;;;;;;
05/19/2021 10:27:07;06/08/2021 10:27:07;"Nice";"";"KP33776230443";"3011";"asc";08/01/2019 02:50:00;;;.03;.02;330;;8.2;19.2;;;;;;;;;;;;;;;;;;
05/19/2021 10:27:07;06/08/2021 10:27:07;"Nice";"";"KP33776230443";"3011";"asc";08/01/2019 02:55:00;;;.03;.02;330;;8.2;19.2;;;;;;;;;;;;;;;;;;
05/19/2021 10:27:07;06/08/2021 10:27:07;"Nice";"";"KP33776230443";"3011";"asc";08/01/2019 03:00:00;;;.02;.01;330;;8.2;19.2;;;;;;;;;;;;;;;;;;
05/19/2021 10:27:07;06/08/2021 10:27:07;"Nice";"";"KP33776230443";"3011";"asc";08/01/2019 03:05:00;;;.01;.01;330;;8.35;19.2;;;;;;;;;;;;;;;;;;
05/19/2021 10:27:07;06/08/2021 10:27:07;"Nice";"";"KP33776230443";"3011";"asc";08/01/2019 03:10:00;;;.01;.01;330;;8.35;19.5;;;;;;;;;;;;;;;;;;
