LOWERBOUND;UPPERBOUND;SITENAME;SITEREF;RFID;ENDPOINTREF;ORDERING;DATEREF;BASENSOR;BAGTM;CH1;CH2;CO;EN;PR;TE;CQ;UV254;TU;UV;VIS;VISC;VISL;UVC;UVL;VISN;PR_MAX;PR_MIN;THP;HP;BP;TBP;V;SEC
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 02:00:00;;;0;.01;265;;8.05;13.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 02:05:00;;;0;.02;265;;8.1;13.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 02:10:00;;;0;.01;265;;8.1;13.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 02:15:00;;;0;.01;265;;8.1;13.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 02:20:00;;;.01;.01;265;;8.1;13.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 02:25:00;;;0;.01;265;;8.1;13.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 02:30:00;;;0;.01;265;;8.1;13.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 02:35:00;;;0;.01;265;;8.1;13.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 02:40:00;;;.01;.02;265;;8.1;13.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 02:45:00;;;0;.01;265;;8.1;13.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 02:50:00;;;0;.01;265;;8.1;13.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 02:55:00;;;0;.01;265;;8.1;13.5;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 03:00:00;;;0;0;265;;8.1;13.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 03:05:00;;;0;.01;265;;8.15;13.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 03:10:00;;;0;0;265;;8.15;13.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 03:15:00;;;0;.01;265;;8.15;13.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 03:20:00;;;0;.01;265;;8.15;13.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 03:25:00;;;0;.01;265;;8.15;13.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 03:30:00;;;0;0;265;;8.15;13.8;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 03:35:00;;;0;0;265;;8.15;14.1;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 03:40:00;;;0;0;265;;8.15;14.1;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 03:45:00;;;0;0;265;;8.15;14.1;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 03:50:00;;;0;0;265;;8.15;14.1;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 03:55:00;;;0;0;265;;8.15;14.1;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 04:00:00;;;0;.01;265;;8.15;14.7;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 04:05:00;;;0;0;260;;8.15;15;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 04:10:00;;;0;0;265;;8.15;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 04:15:00;;;0;0;265;;8.15;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 04:20:00;;;0;0;265;;8.2;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 04:25:00;;;0;.01;265;;8.2;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 04:30:00;;;0;0;265;;8.2;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 04:35:00;;;0;0;265;;8.2;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 04:40:00;;;0;0;265;;8.2;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 04:45:00;;;0;0;265;;8.15;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 04:50:00;;;0;0;265;;8.1;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 04:55:00;;;0;0;265;;8.1;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 05:00:00;;;0;0;265;;8.1;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 05:05:00;;;0;0;265;;8.1;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 05:10:00;;;0;0;265;;8.1;14.7;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 05:15:00;;;0;0;265;;8.1;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 05:20:00;;;0;0;265;;8.1;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 05:25:00;;;0;0;265;;8.1;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 05:30:00;;;0;.01;265;;8.1;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 05:35:00;;;0;.01;265;;8.1;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 05:40:00;;;.02;.02;265;;8.1;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 05:45:00;;;0;.01;265;;8.1;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 05:50:00;;;0;0;265;;8.1;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 05:55:00;;;0;0;265;;8.1;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 06:00:00;;;0;0;265;;8.1;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 06:05:00;;;0;0;265;;8.1;14.7;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 06:10:00;;;0;0;265;;8.1;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 06:15:00;;;0;.01;265;;8.1;14.4;;;;;;;;;;;;;;;;;;
05/19/2021 10:25:06;06/08/2021 10:25:06;"Nice";"";"KP33776230443";"3011";"asc";06/01/2019 06:20:00;;;0;.01;265;;8.1;14.4;;;;;;;;;;;;;;;;;;
