LOWERBOUND;UPPERBOUND;SITENAME;SITEREF;RFID;ENDPOINTREF;ORDERING;DATEREF;BASENSOR;BAGTM;CH1;CH2;CO;EN;PR;TE;CQ;UV254;TU;UV;VIS;VISC;VISL;UVC;UVL;VISN;PR_MAX;PR_MIN;THP;HP;BP;TBP;V;SEC
05/01/2021 08:11:54;05/21/2021 08:11:54;"Nice";"";"KP33776230443";"3011";"asc";05/01/2020 02:00:00;;;.04;.05;325;;8;14.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:11:54;05/21/2021 08:11:54;"Nice";"";"KP33776230443";"3011";"asc";05/01/2020 02:05:00;;;.05;.05;325;;8;13.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:11:54;05/21/2021 08:11:54;"Nice";"";"KP33776230443";"3011";"asc";05/01/2020 02:10:00;;;.05;.05;325;;8;13.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:11:54;05/21/2021 08:11:54;"Nice";"";"KP33776230443";"3011";"asc";05/01/2020 02:15:00;;;.05;.05;325;;8;13.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:11:54;05/21/2021 08:11:54;"Nice";"";"KP33776230443";"3011";"asc";05/01/2020 02:20:00;;;.05;.06;325;;8;13.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:11:54;05/21/2021 08:11:54;"Nice";"";"KP33776230443";"3011";"asc";05/01/2020 02:25:00;;;.05;.06;325;;8;13.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:11:54;05/21/2021 08:11:54;"Nice";"";"KP33776230443";"3011";"asc";05/01/2020 02:30:00;;;.05;.06;325;;8;13.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:11:54;05/21/2021 08:11:54;"Nice";"";"KP33776230443";"3011";"asc";05/01/2020 02:35:00;;;.05;.06;325;;8.05;13.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:11:54;05/21/2021 08:11:54;"Nice";"";"KP33776230443";"3011";"asc";05/01/2020 02:40:00;;;.06;.06;325;;8.05;13.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:11:54;05/21/2021 08:11:54;"Nice";"";"KP33776230443";"3011";"asc";05/01/2020 02:45:00;;;.05;.06;325;;8.05;13.8;;;;;;;;;;;;;;;;;;
