LOWERBOUND;UPPERBOUND;SITENAME;SITEREF;RFID;ENDPOINTREF;ORDERING;DATEREF;BASENSOR;BAGTM;CH1;CH2;CO;EN;PR;TE;CQ;UV254;TU;UV;VIS;VISC;VISL;UVC;UVL;VISN;PR_MAX;PR_MIN;THP;HP;BP;TBP;V;SEC
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 02:00:00;;;.08;.08;320;;8;18.9;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 02:05:00;;;.08;.08;320;;8;18.9;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 02:10:00;;;.08;.08;320;;8;18.9;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 02:15:00;;;.07;.08;320;;8.05;18.9;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 02:20:00;;;.08;.08;320;;8.05;18.9;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 02:25:00;;;.07;.08;320;;8.05;18.9;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 02:30:00;;;.07;.08;320;;8.05;18.9;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 02:35:00;;;.07;.07;320;;8.05;19.2;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 02:40:00;;;.05;.05;320;;8.05;20.4;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 02:45:00;;;.04;.05;320;;8.05;21;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 02:50:00;;;.04;.05;320;;8.05;21;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 02:55:00;;;.04;.05;320;;8.05;21;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 03:00:00;;;.05;.05;320;;8.05;21;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 03:05:00;;;.04;.05;320;;8.1;20.4;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 03:10:00;;;.05;.05;320;;8.1;20.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 03:15:00;;;.05;.06;320;;8.15;19.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 03:20:00;;;.06;.07;320;;8.15;19.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 03:25:00;;;.06;.06;320;;8.15;19.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 03:30:00;;;.06;.07;320;;8.15;19.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 03:35:00;;;.07;.07;320;;8.15;19.5;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 03:40:00;;;.06;.07;320;;8.15;19.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 03:45:00;;;.06;.07;320;;8.15;19.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 03:50:00;;;.06;.07;320;;8.15;19.5;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 03:55:00;;;.06;.07;320;;8.15;19.5;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 04:00:00;;;.06;.07;320;;8.15;19.5;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 04:05:00;;;.07;.07;320;;8.15;19.5;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 04:10:00;;;.07;.07;320;;8.15;19.2;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 04:15:00;;;.06;.07;320;;8.15;19.5;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 04:20:00;;;.06;.07;320;;8.15;19.5;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 04:25:00;;;.06;.07;320;;8.2;19.5;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 04:30:00;;;.06;.07;320;;8.2;19.5;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 04:35:00;;;.06;.07;320;;8.2;19.5;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 04:40:00;;;.06;.06;320;;8.2;19.5;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 04:45:00;;;.06;.07;320;;8.25;19.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 04:50:00;;;.06;.06;320;;8.25;19.8;;;;;;;;;;;;;;;;;;
05/01/2021 08:14:00;05/21/2021 08:14:00;"Nice";"";"KP33776230443";"3011";"asc";07/01/2020 04:55:00;;;.07;.07;320;;8.25;19.5;;;;;;;;;;;;;;;;;;
