LOWERBOUND;UPPERBOUND;SITENAME;SITEREF;RFID;ENDPOINTREF;ORDERING;DATEREF;BASENSOR;BAGTM;CH1;CH2;CO;EN;PR;TE;CQ;UV254;TU;UV;VIS;VISC;VISL;UVC;UVL;VISN;PR_MAX;PR_MIN;THP;HP;BP;TBP;V;SEC
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 01:00:00;;;.06;.07;460;;7.9;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 01:05:00;;;.06;.07;455;;7.9;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 01:10:00;;;.06;.07;460;;7.9;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 01:15:00;;;.06;.07;455;;7.95;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 01:20:00;;;.06;.07;460;;7.95;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 01:25:00;;;.06;.07;460;;7.95;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 01:30:00;;;.06;.07;455;;7.95;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 01:35:00;;;.06;.07;460;;7.95;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 01:40:00;;;.06;.07;460;;7.9;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 01:45:00;;;.06;.07;455;;7.9;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 01:50:00;;;.06;.07;460;;7.9;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 01:55:00;;;.06;.07;460;;7.9;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 02:00:00;;;.06;.07;460;;7.9;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 02:05:00;;;.06;.07;460;;7.9;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 02:10:00;;;.06;.07;460;;7.9;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 02:15:00;;;.06;.07;460;;7.9;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 02:20:00;;;.06;.07;460;;7.95;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 02:25:00;;;.06;.07;460;;7.95;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 02:30:00;;;.06;.07;460;;7.95;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 02:35:00;;;.06;.07;460;;7.95;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 02:40:00;;;.06;.07;460;;7.95;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 02:45:00;;;.06;.07;460;;7.95;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 02:50:00;;;.06;.07;460;;7.95;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 02:55:00;;;.06;.07;460;;7.95;8.1;;;;;;;;;;;;;;;;;;
05/01/2021 08:08:11;05/21/2021 08:08:11;"Nice";"";"KP33776230443";"3011";"asc";01/01/2020 03:00:00;;;.06;.08;460;;7.95;8.1;;;;;;;;;;;;;;;;;;
